Customer ID,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment,segment_label
13101,134,3,594.21,2,3,3,8,233,At Risk
13102,1,14,5272.83,5,5,5,15,555,Champions
13103,73,2,465.70000000000005,2,2,2,6,222,Lost
13104,51,3,610.62,3,3,3,9,333,Loyal Customers
13105,72,1,72.0,2,1,1,4,211,Lost
13106,49,1,526.96,3,1,3,7,313,Others
13107,49,5,3721.45,3,4,5,12,345,Loyal Customers
13108,8,2,748.46,5,2,3,10,523,New Customers
13109,187,1,347.49,1,1,2,4,112,Lost
13110,73,5,1468.8000000000002,2,4,4,10,244,At Risk
13111,354,1,321.88000000000005,1,1,2,4,112,Lost
13112,177,1,20.6,1,1,1,3,111,Lost
13113,2,14,6357.08,5,5,5,15,555,Champions
13114,366,1,234.38,1,1,1,3,111,Lost
13115,15,6,3199.92,5,4,5,14,545,Champions
13117,1,12,1658.8999999999999,5,5,4,14,554,Champions
13118,12,4,1217.6,5,4,4,13,544,Champions
13119,304,1,134.9,1,1,1,3,111,Lost
13123,108,2,506.75,2,2,3,7,223,Cant Lose Them
13124,21,1,885.33,4,1,3,8,413,New Customers
13125,159,1,148.62,2,1,1,4,211,Lost
13126,2,7,1898.6100000000001,5,5,4,14,554,Champions
13128,267,1,263.5,1,1,2,4,112,Lost
13129,88,2,233.25,2,2,1,5,221,Lost
13131,54,4,2240.47,3,4,5,12,345,Loyal Customers
13133,95,1,90.65,2,1,1,4,211,Lost
13134,38,2,681.65,3,2,3,8,323,Others
13135,127,1,275.45,2,1,2,5,212,Lost
13136,11,8,3666.9500000000003,5,5,5,15,555,Champions
13137,22,8,3983.65,4,5,5,14,455,Champions
13138,8,2,504.85,5,2,3,10,523,New Customers
13139,73,1,3138.04,2,1,5,8,215,Cant Lose Them
13140,2,3,790.71,5,3,3,11,533,Loyal Customers
13141,21,12,5267.33,4,5,5,14,455,Champions
13143,220,1,405.1,1,1,2,4,112,Lost
13144,67,1,24.4,3,1,1,5,311,Others
13145,8,4,805.0,5,4,3,12,543,Loyal Customers
13148,25,14,4814.56,4,5,5,14,455,Champions
13150,120,3,449.96999999999997,2,3,2,7,232,Others
13151,261,2,1207.34,1,2,4,7,124,Cant Lose Them
13152,53,7,2146.38,3,5,5,13,355,Loyal Customers
13154,35,3,1624.84,4,3,4,11,434,Loyal Customers
13155,4,3,778.42,5,3,3,11,533,Loyal Customers
13156,21,3,1586.54,4,3,4,11,434,Loyal Customers
13157,45,5,3946.14,3,4,5,12,345,Loyal Customers
13158,24,1,307.12,4,1,2,7,412,New Customers
13161,136,1,359.38,2,1,2,5,212,Lost
13162,16,12,7587.2,4,5,5,14,455,Champions
13163,246,1,17.65,1,1,1,3,111,Lost
13164,205,2,372.2,1,2,2,5,122,Lost
13165,49,1,429.68,3,1,2,6,312,Others
13166,50,1,458.73,3,1,2,6,312,Others
13167,26,1,333.82,4,1,2,7,412,New Customers
13168,178,1,541.14,1,1,3,5,113,Cant Lose Them
13169,198,1,127.2,1,1,1,3,111,Lost
13172,36,1,69.6,4,1,1,6,411,New Customers
13173,3,10,2212.11,5,5,5,15,555,Champions
13174,5,10,6621.6,5,5,5,15,555,Champions
13175,218,2,831.45,1,2,3,6,123,Cant Lose Them
13177,66,1,229.75,3,1,1,5,311,Others
13178,33,10,8333.72,4,5,5,14,455,Champions
13179,254,1,572.3100000000001,1,1,3,5,113,Cant Lose Them
13180,243,1,86.10000000000001,1,1,1,3,111,Lost
13181,17,1,359.69,4,1,2,7,412,New Customers
13183,30,6,3078.4,4,4,5,13,445,Champions
13187,260,3,105.34,1,3,1,5,131,Others
13190,180,3,570.66,1,3,3,7,133,At Risk
13191,294,1,164.69,1,1,1,3,111,Lost
13192,171,4,1646.6399999999999,2,4,4,10,244,At Risk
13194,57,1,412.08,3,1,2,6,312,Others
13195,50,1,136.73,3,1,1,5,311,Others
13196,79,3,1271.06,2,3,4,9,234,At Risk
13197,245,1,373.01000000000005,1,1,2,4,112,Lost
13198,23,2,1572.99,4,2,4,10,424,New Customers
13199,2,30,6615.77,5,5,5,15,555,Champions
13201,138,4,1233.06,2,4,4,10,244,At Risk
13202,30,7,1580.3,4,5,4,13,454,Champions
13203,22,6,1778.79,4,4,4,12,444,Champions
13204,367,1,966.6600000000001,1,1,3,5,113,Cant Lose Them
13205,79,1,2803.2,2,1,5,8,215,Cant Lose Them
13206,36,13,8308.19,4,5,5,14,455,Champions
13207,87,2,285.6,2,2,2,6,222,Lost
13208,85,3,758.65,2,3,3,8,233,At Risk
13209,150,5,2617.9,2,4,5,11,245,At Risk
13211,17,7,1523.35,4,5,4,13,454,Champions
13213,19,6,2330.94,4,4,5,13,445,Champions
13214,53,7,3264.23,3,5,5,13,355,Loyal Customers
13215,38,1,81.6,3,1,1,5,311,Others
13217,291,1,132.5,1,1,1,3,111,Lost
13219,254,1,76.23,1,1,1,3,111,Lost
13220,211,1,516.8,1,1,3,5,113,Cant Lose Them
13222,213,1,88.5,1,1,1,3,111,Lost
13223,59,4,805.9200000000001,3,4,3,10,343,Loyal Customers
13225,57,9,9796.23,3,5,5,13,355,Loyal Customers
13226,29,1,204.25,4,1,1,6,411,New Customers
13230,1,17,3457.83,5,5,5,15,555,Champions
13233,56,2,571.34,3,2,3,8,323,Others
13234,308,2,346.5,1,2,2,5,122,Lost
13237,23,1,643.0,4,1,3,8,413,New Customers
13238,66,2,305.9,3,2,2,7,322,Others
13239,73,4,1265.1299999999999,2,4,4,10,244,At Risk
13240,1,5,1036.21,5,4,4,13,544,Champions
13241,47,1,112.53,3,1,1,5,311,Others
13242,87,4,429.0,2,4,2,8,242,Others
13243,85,4,635.26,2,4,3,9,243,At Risk
13245,68,1,558.72,3,1,3,7,313,Others
13246,29,5,1390.23,4,4,4,12,444,Champions
13249,37,6,897.52,3,4,3,10,343,Loyal Customers
13250,96,2,253.09,2,2,2,6,222,Lost
13251,38,1,252.68,3,1,2,6,312,Others
13252,30,2,399.3,4,2,2,8,422,New Customers
13253,66,2,1920.71,3,2,4,9,324,Others
13254,12,1,51.410000000000004,5,1,1,7,511,New Customers
13255,9,2,504.95,5,2,3,10,523,New Customers
13257,72,1,149.75,2,1,1,4,211,Lost
13258,15,2,336.59999999999997,5,2,2,9,522,New Customers
13259,33,8,1119.36,4,5,4,13,454,Champions
13262,25,2,373.16,4,2,2,8,422,New Customers
13263,29,4,1239.27,4,4,4,12,444,Champions
13264,78,1,722.5600000000001,2,1,3,6,213,Cant Lose Them
13266,49,7,2300.78,3,5,5,13,355,Loyal Customers
13267,2,18,5236.77,5,5,5,15,555,Champions
13269,5,14,3545.47,5,5,5,15,555,Champions
13270,2,1,590.0,5,1,3,9,513,New Customers
13274,45,1,360.85,3,1,2,6,312,Others
13275,19,2,238.86,4,2,1,7,421,New Customers
13276,33,3,1300.98,4,3,4,11,434,Loyal Customers
13277,16,3,264.9,4,3,2,9,432,Potential Loyalists
13278,35,3,893.12,4,3,3,10,433,Loyal Customers
13280,15,4,1494.87,5,4,4,13,544,Champions
13281,75,1,350.85,2,1,2,5,212,Lost
13282,42,1,181.05,3,1,1,5,311,Others
13283,203,2,279.7,1,2,2,5,122,Lost
13285,236,2,655.47,1,2,3,6,123,Cant Lose Them
13286,236,1,734.91,1,1,3,5,113,Cant Lose Them
13287,239,3,781.59,1,3,3,7,133,At Risk
13288,79,5,927.61,2,4,3,9,243,At Risk
13289,359,1,307.95,1,1,2,4,112,Lost
13290,74,1,208.63,2,1,1,4,211,Lost
13291,50,10,2909.68,3,5,5,13,355,Loyal Customers
13292,51,3,415.57,3,3,2,8,332,Potential Loyalists
13293,28,6,1192.94,4,4,4,12,444,Champions
13294,282,1,815.79,1,1,3,5,113,Cant Lose Them
13295,12,3,900.77,5,3,3,11,533,Loyal Customers
13296,59,5,705.11,3,4,3,10,343,Loyal Customers
13297,21,3,2278.77,4,3,5,12,435,Loyal Customers
13299,59,2,1076.2,3,2,4,9,324,Others
13300,24,2,913.62,4,2,3,9,423,New Customers
13302,162,1,95.45,2,1,1,4,211,Lost
13303,36,1,61.72,4,1,1,6,411,New Customers
13304,91,3,917.57,2,3,3,8,233,At Risk
13305,8,7,1751.75,5,5,4,14,554,Champions
13306,66,1,53.65,3,1,1,5,311,Others
13307,123,2,258.34,2,2,2,6,222,Lost
13308,232,1,284.86,1,1,2,4,112,Lost
13309,28,1,249.58,4,1,1,6,411,New Customers
13310,16,2,409.17,4,2,2,8,422,New Customers
13312,87,1,124.75,2,1,1,4,211,Lost
13313,115,7,1890.0,2,5,4,11,254,At Risk
13315,325,1,310.26,1,1,2,4,112,Lost
13316,28,6,7207.89,4,4,5,13,445,Champions
13317,21,13,4212.411,4,5,5,14,455,Champions
13319,1,34,11236.95,5,5,5,15,555,Champions
13320,70,2,679.4,3,2,3,8,323,Others
13324,64,8,3391.52,3,5,5,13,355,Loyal Customers
13326,68,1,281.76,3,1,2,6,312,Others
13327,1,14,6251.71,5,5,5,15,555,Champions
13329,2,7,4323.97,5,5,5,15,555,Champions
13330,91,3,1655.17,2,3,4,9,234,At Risk
13331,37,1,262.4,3,1,2,6,312,Others
13333,47,3,1015.74,3,3,4,10,334,Loyal Customers
13334,172,2,2699.48,2,2,5,9,225,Cant Lose Them
13337,182,1,1575.26,1,1,4,6,114,Cant Lose Them
13338,177,3,1958.6,1,3,4,8,134,At Risk
13340,53,5,11364.08,3,4,5,12,345,Loyal Customers
13346,98,6,299.4,2,4,2,8,242,Others
13357,130,4,3196.11,2,4,5,11,245,At Risk
13359,39,1,603.75,3,1,3,7,313,Others
13360,67,4,1553.65,3,4,4,11,344,Loyal Customers
13361,108,2,1450.5,2,2,4,8,224,Cant Lose Them
13362,14,3,2303.33,5,3,5,13,535,Loyal Customers
13363,45,1,731.36,3,1,3,7,313,Others
13367,67,1,510.20000000000005,3,1,3,7,313,Others
13368,50,2,498.1,3,2,2,7,322,Others
13369,1,1,308.28000000000003,5,1,2,8,512,New Customers
13370,7,1,754.87,5,1,3,9,513,New Customers
13371,141,2,2297.66,2,2,5,9,225,Cant Lose Them
13373,51,3,4274.94,3,3,5,11,335,Loyal Customers
13374,50,2,422.8,3,2,2,7,322,Others
13375,80,1,1013.58,2,1,4,7,214,Cant Lose Them
13377,32,2,1552.88,4,2,4,10,424,New Customers
13380,68,1,62.4,3,1,1,5,311,Others
13381,15,6,4585.06,5,4,5,14,545,Champions
13382,64,4,1164.59,3,4,4,11,344,Loyal Customers
13383,179,1,305.28000000000003,1,1,2,4,112,Lost
13384,26,4,2528.9,4,4,5,13,445,Champions
13386,50,2,835.46,3,2,3,8,323,Others
13387,53,1,186.94,3,1,1,5,311,Others
13388,239,1,508.55,1,1,3,5,113,Cant Lose Them
13392,313,1,91.14,1,1,1,3,111,Lost
13393,219,4,1131.45,1,4,4,9,144,At Risk
13394,15,11,4101.68,5,5,5,15,555,Champions
13395,36,2,872.51,4,2,3,9,423,New Customers
13397,73,5,1647.74,2,4,4,10,244,At Risk
13398,84,1,213.0,2,1,1,4,211,Lost
13399,100,3,275.4,2,3,2,7,232,Others
13400,218,1,310.83,1,1,2,4,112,Lost
13402,8,3,913.9000000000001,5,3,3,11,533,Loyal Customers
13403,23,2,154.5,4,2,1,7,421,New Customers
13405,117,3,641.36,2,3,3,8,233,At Risk
13406,63,2,568.92,3,2,3,8,323,Others
13407,214,3,2244.7,1,3,5,9,135,At Risk
13408,7,46,23616.422,5,5,5,15,555,Champions
13410,29,4,1198.9,4,4,4,12,444,Champions
13412,256,1,487.34999999999997,1,1,2,4,112,Lost
13413,275,6,429.44,1,4,2,7,142,Others
13414,99,3,1103.64,2,3,4,9,234,At Risk
13415,108,4,784.17,2,4,3,9,243,At Risk
13416,372,1,228.3,1,1,1,3,111,Lost
13417,183,4,1028.66,1,4,4,9,144,At Risk
13418,8,15,6055.47,5,5,5,15,555,Champions
13421,42,6,2225.04,3,4,5,12,345,Loyal Customers
13423,64,1,217.03,3,1,1,5,311,Others
13424,85,1,572.77,2,1,3,6,213,Cant Lose Them
13425,144,2,1766.22,2,2,4,8,224,Cant Lose Them
13426,18,12,4526.06,4,5,5,14,455,Champions
13427,113,3,423.93,2,3,2,7,232,Others
13428,150,2,276.76,2,2,2,6,222,Lost
13431,42,6,2047.14,3,4,4,11,344,Loyal Customers
13432,207,2,439.1,1,2,2,5,122,Lost
13433,137,4,658.3199999999999,2,4,3,9,243,At Risk
13434,21,3,1132.6200000000001,4,3,4,11,434,Loyal Customers
13435,12,2,637.44,5,2,3,10,523,New Customers
13438,183,1,46.5,1,1,1,3,111,Lost
13439,24,2,702.9,4,2,3,9,423,New Customers
13440,59,7,1295.25,3,5,4,12,354,Loyal Customers
13441,67,1,424.26,3,1,2,6,312,Others
13442,303,3,419.87,1,3,2,6,132,Others
13443,84,6,1273.16,2,4,4,10,244,At Risk
13444,10,2,619.08,5,2,3,10,523,New Customers
13445,262,1,241.89999999999998,1,1,1,3,111,Lost
13446,66,11,3881.89,3,5,5,13,355,Loyal Customers
13448,9,9,5655.2,5,5,5,15,555,Champions
13450,10,7,2076.32,5,5,4,14,554,Champions
13451,17,6,4191.8,4,4,5,13,445,Champions
13452,108,1,139.8,2,1,1,4,211,Lost
13453,38,1,424.71,3,1,2,6,312,Others
13454,277,1,219.87,1,1,1,3,111,Lost
13455,2,5,1847.59,5,4,4,13,544,Champions
13457,324,2,148.22,1,2,1,4,121,Lost
13458,15,2,2312.7,5,2,5,12,525,New Customers
13459,260,2,1160.4099999999999,1,2,4,7,124,Cant Lose Them
13461,43,3,2715.0,3,3,5,11,335,Loyal Customers
13462,46,4,1002.35,3,4,4,11,344,Loyal Customers
13464,30,5,2422.96,4,4,5,13,445,Champions
13465,82,2,931.12,2,2,3,7,223,Cant Lose Them
13466,44,4,705.45,3,4,3,10,343,Loyal Customers
13468,4,38,7670.54,5,5,5,15,555,Champions
13469,289,1,82.4,1,1,1,3,111,Lost
13472,99,2,592.24,2,2,3,7,223,Cant Lose Them
13473,210,6,2235.12,1,4,5,10,145,At Risk
13474,79,2,419.75,2,2,2,6,222,Lost
13476,42,3,823.0,3,3,3,9,333,Loyal Customers
13477,91,5,1364.59,2,4,4,10,244,At Risk
13478,105,5,2215.78,2,4,5,11,245,At Risk
13479,88,2,550.42,2,2,3,7,223,Cant Lose Them
13480,52,2,627.82,3,2,3,8,323,Others
13481,10,6,2026.28,5,4,4,13,544,Champions
13482,263,1,151.45,1,1,1,3,111,Lost
13484,19,2,476.92,4,2,2,8,422,New Customers
13485,12,10,2564.98,5,5,5,15,555,Champions
13487,141,2,271.47,2,2,2,6,222,Lost
13488,3,11,6619.57,5,5,5,15,555,Champions
13490,290,1,154.25,1,1,1,3,111,Lost
13491,8,18,3350.7400000000002,5,5,5,15,555,Champions
13495,4,6,3329.39,5,4,5,14,545,Champions
13497,4,5,972.28,5,4,3,12,543,Loyal Customers
13498,366,1,327.38,1,1,2,4,112,Lost
13500,37,1,299.53,3,1,2,6,312,Others
13501,122,2,1544.79,2,2,4,8,224,Cant Lose Them
13502,51,2,488.5,3,2,2,7,322,Others
13503,115,5,1642.39,2,4,4,10,244,At Risk
13506,5,4,1180.68,5,4,4,13,544,Champions
13508,278,1,176.07999999999998,1,1,1,3,111,Lost
13509,143,1,135.0,2,1,1,4,211,Lost
13510,11,7,2766.73,5,5,5,15,555,Champions
13511,312,1,282.76,1,1,2,4,112,Lost
13512,23,3,462.18,4,3,2,9,432,Potential Loyalists
13513,77,2,619.49,2,2,3,7,223,Cant Lose Them
13514,64,3,663.7,3,3,3,9,333,Loyal Customers
13515,85,2,374.7,2,2,2,6,222,Lost
13516,53,1,295.85,3,1,2,6,312,Others
13519,78,1,220.46,2,1,1,4,211,Lost
13520,7,6,3285.05,5,4,5,14,545,Champions
13523,2,2,1136.64,5,2,4,11,524,New Customers
13526,374,2,1182.0,1,2,4,7,124,Cant Lose Them
13527,54,5,2298.93,3,4,5,12,345,Loyal Customers
13530,270,1,402.97999999999996,1,1,2,4,112,Lost
13531,2,5,1254.72,5,4,4,13,544,Champions
13534,15,10,1850.82,5,5,4,14,554,Champions
13535,38,1,89.5,3,1,1,5,311,Others
13537,61,2,717.85,3,2,3,8,323,Others
13538,32,5,1822.28,4,4,4,12,444,Champions
13539,56,4,938.02,3,4,3,10,343,Loyal Customers
13540,103,3,632.39,2,3,3,8,233,At Risk
13541,63,2,785.25,3,2,3,8,323,Others
13542,12,17,3959.4900000000002,5,5,5,15,555,Champions
13543,270,2,1439.6100000000001,1,2,4,7,124,Cant Lose Them
13544,47,4,514.14,3,4,3,10,343,Loyal Customers
13545,26,2,364.93,4,2,2,8,422,New Customers
13546,18,2,465.15,4,2,2,8,422,New Customers
13547,44,1,167.08,3,1,1,5,311,Others
13548,107,1,223.28,2,1,1,4,211,Lost
13549,23,1,87.6,4,1,1,6,411,New Customers
13550,19,1,342.55,4,1,2,7,412,New Customers
13551,302,1,152.39999999999998,1,1,1,3,111,Lost
13552,64,10,3208.85,3,5,5,13,355,Loyal Customers
13553,310,1,499.6,1,1,3,5,113,Cant Lose Them
13554,16,7,1629.35,4,5,4,13,454,Champions
13555,14,9,4792.96,5,5,5,15,555,Champions
13556,65,2,200.82,3,2,1,6,321,Others
13557,51,11,2448.2,3,5,5,13,355,Loyal Customers
13559,148,2,990.0,2,2,4,8,224,Cant Lose Them
13561,33,10,1661.54,4,5,4,13,454,Champions
13562,37,5,3038.85,3,4,5,12,345,Loyal Customers
13564,4,35,15310.35,5,5,5,15,555,Champions
13565,47,1,174.57999999999998,3,1,1,5,311,Others
13566,70,3,831.76,3,3,3,9,333,Loyal Customers
13567,64,4,1079.29,3,4,4,11,344,Loyal Customers
13569,3,3,497.74,5,3,2,10,532,Potential Loyalists
13571,18,14,2448.32,4,5,5,14,455,Champions
13573,15,4,614.27,5,4,3,12,543,Loyal Customers
13574,47,1,404.45,3,1,2,6,312,Others
13576,9,11,4834.400000000001,5,5,5,15,555,Champions
13577,18,7,1801.68,4,5,4,13,454,Champions
13578,45,1,147.66,3,1,1,5,311,Others
13579,5,4,1072.0,5,4,4,13,544,Champions
13580,42,1,107.75,3,1,1,5,311,Others
13581,50,1,162.53,3,1,1,5,311,Others
13582,25,2,241.68,4,2,1,7,421,New Customers
13583,315,1,664.001,1,1,3,5,113,Cant Lose Them
13584,134,2,243.3,2,2,1,5,221,Lost
13585,166,3,684.54,2,3,3,8,233,At Risk
13586,177,1,127.28,1,1,1,3,111,Lost
13587,85,3,961.1,2,3,3,8,233,At Risk
13589,85,4,741.09,2,4,3,9,243,At Risk
13590,11,12,4354.12,5,5,5,15,555,Champions
13591,71,4,976.8100000000001,3,4,3,10,343,Loyal Customers
13593,23,9,3481.41,4,5,5,14,455,Champions
13594,121,1,136.35000000000002,2,1,1,4,211,Lost
13595,152,3,784.48,2,3,3,8,233,At Risk
13597,36,2,396.71,4,2,2,8,422,New Customers
13598,131,4,601.92,2,4,3,9,243,At Risk
13599,2,14,5013.96,5,5,5,15,555,Champions
13600,270,1,298.9,1,1,2,4,112,Lost
13601,28,2,466.67,4,2,2,8,422,New Customers
13602,17,3,596.28,4,3,3,10,433,Loyal Customers
13604,294,1,717.62,1,1,3,5,113,Cant Lose Them
13605,23,2,522.67,4,2,3,9,423,New Customers
13607,38,1,400.3,3,1,2,6,312,Others
13608,176,1,232.05,2,1,1,4,211,Lost
13609,229,1,167.35,1,1,1,3,111,Lost
13610,23,7,1021.38,4,5,4,13,454,Champions
13611,10,7,2143.53,5,5,5,15,555,Champions
13612,268,1,818.29,1,1,3,5,113,Cant Lose Them
13613,88,5,1039.8500000000001,2,4,4,10,244,At Risk
13614,29,2,747.28,4,2,3,9,423,New Customers
13615,35,7,5854.84,4,5,5,14,455,Champions
13616,204,2,283.85,1,2,2,5,122,Lost
13617,44,5,734.57,3,4,3,10,343,Loyal Customers
13619,180,2,224.94,1,2,1,4,121,Lost
13620,164,1,112.34,2,1,1,4,211,Lost
13622,332,1,658.95,1,1,3,5,113,Cant Lose Them
13623,16,5,1805.32,4,4,4,12,444,Champions
13624,24,1,462.08,4,1,2,7,412,New Customers
13625,232,1,301.26,1,1,2,4,112,Lost
13626,15,1,449.81,5,1,2,8,512,New Customers
13627,124,2,607.43,2,2,3,7,223,Cant Lose Them
13628,312,1,310.14,1,1,2,4,112,Lost
13629,49,8,5578.5,3,5,5,13,355,Loyal Customers
13632,30,3,1526.88,4,3,4,11,434,Loyal Customers
13634,10,11,3486.41,5,5,5,15,555,Champions
13635,78,3,1928.1299999999999,2,3,4,9,234,At Risk
13639,72,1,312.93,2,1,2,5,212,Lost
13640,247,1,405.0,1,1,2,4,112,Lost
13641,276,5,1016.47,1,4,4,9,144,At Risk
13642,68,3,159.92,3,3,1,7,331,Potential Loyalists
13643,18,7,1637.33,4,5,4,13,454,Champions
13646,35,2,326.25,4,2,2,8,422,New Customers
13647,130,4,1393.56,2,4,4,10,244,At Risk
13648,36,8,1764.02,4,5,4,13,454,Champions
13649,2,5,1304.88,5,4,4,13,544,Champions
13650,10,4,1451.66,5,4,4,13,544,Champions
13651,17,1,132.65,4,1,1,6,411,New Customers
13652,4,3,1475.77,5,3,4,12,534,Loyal Customers
13653,123,1,152.2,2,1,1,4,211,Lost
13654,16,5,3600.67,4,4,5,13,445,Champions
13655,10,4,1347.54,5,4,4,13,544,Champions
13656,135,2,699.2,2,2,3,7,223,Cant Lose Them
13658,19,4,3386.33,4,4,5,13,445,Champions
13659,52,10,3321.68,3,5,5,13,355,Loyal Customers
13660,36,1,306.64,4,1,2,7,412,New Customers
13661,239,1,325.24,1,1,2,4,112,Lost
13662,21,8,1352.35,4,5,4,13,454,Champions
13663,16,4,1858.04,4,4,4,12,444,Champions
13665,22,3,1711.6599999999999,4,3,4,11,434,Loyal Customers
13666,56,2,43.25,3,2,1,6,321,Others
13668,19,14,6638.650000000001,4,5,5,14,455,Champions
13669,43,1,195.0,3,1,1,5,311,Others
13671,30,1,172.6,4,1,1,6,411,New Customers
13672,366,1,233.53000000000003,1,1,1,3,111,Lost
13674,68,1,240.68,3,1,1,5,311,Others
13676,175,2,243.9,2,2,1,5,221,Lost
13677,40,2,551.24,3,2,3,8,323,Others
13679,129,3,281.26,2,3,2,7,232,Others
13680,107,8,7700.55,2,5,5,12,255,At Risk
13683,93,1,258.6,2,1,2,5,212,Lost
13684,26,3,529.75,4,3,3,10,433,Loyal Customers
13686,16,2,337.04,4,2,2,8,422,New Customers
13687,74,1,11880.84,2,1,5,8,215,Cant Lose Them
13688,271,1,375.5,1,1,2,4,112,Lost
13689,80,1,349.5,2,1,2,5,212,Lost
13691,32,1,212.78,4,1,1,6,411,New Customers
13692,44,2,1626.08,3,2,4,9,324,Others
13693,10,9,2011.82,5,5,4,14,554,Champions
13694,9,94,131443.19,5,5,5,15,555,Champions
13695,213,1,266.6,1,1,2,4,112,Lost
13696,57,3,2020.4,3,3,4,10,334,Loyal Customers
13698,232,2,451.73,1,2,2,5,122,Lost
13699,186,1,455.57,1,1,2,4,112,Lost
13700,53,3,348.34,3,3,2,8,332,Potential Loyalists
13701,82,1,161.0,2,1,1,4,211,Lost
13702,81,1,135.18,2,1,1,4,211,Lost
13703,51,1,326.06,3,1,2,6,312,Others
13705,9,5,1323.47,5,4,4,13,544,Champions
13706,262,1,300.38,1,1,2,4,112,Lost
13707,65,3,2559.45,3,3,5,11,335,Loyal Customers
13709,82,5,1263.7,2,4,4,10,244,At Risk
13710,59,2,329.04,3,2,2,7,322,Others
13711,42,7,1540.2,3,5,4,12,354,Loyal Customers
13712,246,1,537.58,1,1,3,5,113,Cant Lose Them
13713,44,3,740.76,3,3,3,9,333,Loyal Customers
13714,101,1,161.35,2,1,1,4,211,Lost
13715,8,13,7348.3,5,5,5,15,555,Champions
13717,93,2,318.29,2,2,2,6,222,Lost
13719,29,6,1741.4,4,4,4,12,444,Champions
13721,31,1,217.39999999999998,4,1,1,6,411,New Customers
13722,56,7,3260.0,3,5,5,13,355,Loyal Customers
13723,28,5,994.23,4,4,4,12,444,Champions
13724,273,1,213.01,1,1,1,3,111,Lost
13727,247,6,740.6700000000001,1,4,3,8,143,At Risk
13728,23,10,1839.03,4,5,4,13,454,Champions
13729,71,3,724.73,3,3,3,9,333,Loyal Customers
13733,46,2,487.03000000000003,3,2,2,7,322,Others
13734,144,4,6695.6900000000005,2,4,5,11,245,At Risk
13735,12,9,6879.2300000000005,5,5,5,15,555,Champions
13736,61,5,2022.67,3,4,4,11,344,Loyal Customers
13738,32,1,434.78000000000003,4,1,2,7,412,New Customers
13739,163,1,75.3,2,1,1,4,211,Lost
13740,51,4,1232.02,3,4,4,11,344,Loyal Customers
13745,182,1,477.32,1,1,2,4,112,Lost
13746,49,1,176.69,3,1,1,5,311,Others
13747,9,2,169.79999999999998,5,2,1,8,521,New Customers
13748,9,5,1320.1,5,4,4,13,544,Champions
13750,16,6,1954.92,4,4,4,12,444,Champions
13752,163,1,404.45000000000005,2,1,2,5,212,Lost
13753,234,3,1353.31,1,3,4,8,134,At Risk
13754,73,1,164.45000000000002,2,1,1,4,211,Lost
13756,3,10,3999.2300000000005,5,5,5,15,555,Champions
13757,310,1,195.55,1,1,1,3,111,Lost
13758,2,10,6226.43,5,5,5,15,555,Champions
13760,40,3,1076.85,3,3,4,10,334,Loyal Customers
13761,138,4,881.52,2,4,3,9,243,At Risk
13762,229,4,2165.76,1,4,5,10,145,At Risk
13763,53,2,3502.48,3,2,5,10,325,Others
13764,205,3,1400.2,1,3,4,8,134,At Risk
13765,289,1,352.821,1,1,2,4,112,Lost
13766,131,1,190.35,2,1,1,4,211,Lost
13767,5,39,18320.170000000002,5,5,5,15,555,Champions
13768,362,2,875.97,1,2,3,6,123,Cant Lose Them
13769,3,11,3003.9100000000003,5,5,5,15,555,Champions
13770,58,4,785.37,3,4,3,10,343,Loyal Customers
13771,169,5,3094.37,2,4,5,11,245,At Risk
13772,36,5,1977.39,4,4,4,12,444,Champions
13773,32,2,301.54,4,2,2,8,422,New Customers
13775,226,1,1049.66,1,1,4,6,114,Cant Lose Them
13776,64,2,623.98,3,2,3,8,323,Others
13777,2,37,30501.260000000002,5,5,5,15,555,Champions
13778,127,3,945.79,2,3,3,8,233,At Risk
13779,151,1,161.13,2,1,1,4,211,Lost
13780,43,1,372.06,3,1,2,6,312,Others
13781,228,2,650.99,1,2,3,6,123,Cant Lose Them
13782,89,7,877.22,2,5,3,10,253,At Risk
13783,123,4,1542.09,2,4,4,10,244,At Risk
13784,70,3,447.44,3,3,2,8,332,Potential Loyalists
13785,64,4,542.49,3,4,3,10,343,Loyal Customers
13786,3,6,3127.99,5,4,5,14,545,Champions
13787,94,4,913.46,2,4,3,9,243,At Risk
13788,141,1,3.75,2,1,1,4,211,Lost
13789,24,1,239.45999999999998,4,1,1,6,411,New Customers
13792,58,1,188.4,3,1,1,5,311,Others
13793,282,1,96.0,1,1,1,3,111,Lost
13794,182,1,126.03,1,1,1,3,111,Lost
13795,24,4,836.3,4,4,3,11,443,Loyal Customers
13796,135,1,289.7,2,1,2,5,212,Lost
13797,72,3,1179.45,2,3,4,9,234,At Risk
13798,8,54,38683.02,5,5,5,15,555,Champions
13799,80,7,2114.71,2,5,4,11,254,At Risk
13800,66,2,1121.24,3,2,4,9,324,Others
13802,10,16,21659.69,5,5,5,15,555,Champions
13803,67,2,1061.84,3,2,4,9,324,Others
13804,71,2,572.73,3,2,3,8,323,Others
13807,3,3,422.2,5,3,2,10,532,Potential Loyalists
13809,30,2,524.65,4,2,3,9,423,New Customers
13813,163,4,1398.61,2,4,4,10,244,At Risk
13814,163,1,678.2,2,1,3,6,213,Cant Lose Them
13815,42,4,3448.38,3,4,5,12,345,Loyal Customers
13818,65,1,61.28,3,1,1,5,311,Others
